filename,language,text,duration
18.txt,en,"Yes, deacon Stephen is there, talking about Jesus of Nazareth.",0
19.txt,en,"Who is this Stephen?",0
20.txt,en,"He is very wise and full of compassion.",0
21.txt,en,"He explains the teachings of Jesus and is really popular among the people.",0
22.txt,en,"He talks about the Deeds of Jesus and more and more people are baptized.",0
23.txt,en,"Pharisees are afraid of him and hate him.",0
24.txt,en,"They’ve tried to arrest him a few times.",0
25.txt,en,"He talks about Jesus?",0
26.txt,en,"Marta, psst!",0
27.txt,en,"I’m coming with you!",0
28.txt,en,"I want to see and listen to him.",0
29.txt,en,"Tell us more about Jesus",0
30.txt,en,"Yes, keep talking",0
31.txt,en,"Tell us more!",0
32.txt,en,"Jesus wasn’t only a prophet, no, he died for us.",0
33.txt,en,"He sacrificed himself on the cross.",0
34.txt,en,"He leads us to a new future",0
35.txt,en,"Believe me!",0
36.txt,en,"He was our Saviour.",0
37.txt,en,"Our Messiah, as presaged in the Holy Scripture.",0
38.txt,en,"He’ll lead us to the kingdom of God",0
39.txt,en,"Nothing but lies!",0
40.txt,en,"Jesus of Nazareth has reviled God and spoken against Moses and our Chief Priests!",0
41.txt,en,"Man, stop lying!",0
42.txt,en,"But, Hanka!",0
43.txt,en,"Yes, she’s right. Tell us more, Stephen!",0
44.txt,en,"Was there ever a prophet your ancestors did not persecute?",0
45.txt,en,"They even killed those who predicted the coming of the Righteous One.",0
46.txt,en,"And now you have betrayed and murdered him.",0
47.txt,en,"You who have received the law that was given through angels but have not obeyed it.",0
48.txt,en,"What is the meaning of this noise?",0
49.txt,en,"Let’s go, Saul, it’s a long way.",0
50.txt,en,"They are waiting for us in Damascus.",0
51.txt,en,"You know the High Priest is impatient.",0
52.txt,en,"Shut up and hold my horse!",0
53.txt,en,"Why are you gathered here in front of the city gate?",0
54.txt,en,"Young deacon Stephen is talking about the Deeds of Jesus.",0
55.txt,en,"Is he a follower of the Nazarene as well?",0
56.txt,en,"I think so.",0
57.txt,en,"Look, I see heaven open and the Son of Man standing at the right hand of God.",0
58.txt,en,"This fellow never stops speaking against this holy place and against the law.",0
59.txt,en,"For we have heard him say that:",0
60.txt,en,"This Jesus of Nazareth will destroy this place and change the customs Moses handed down to us.",0
61.txt,en,"We will show all these followers our cruelty.",0
62.txt,en,"Believe me, in a few months no one will be talking about Jesus, who got nailed to the cross in Jerusalem, anymore.",0
63.txt,en,"They even say that he rose from the grave",0
64.txt,en,"on the third day.",0
65.txt,en,"What a fairy tale",0
66.txt,en,"Soon no one will talk of his teachings anymore.",0
67.txt,en,"I will make sure of it!",0
68.txt,en,"Stone him!",0
69.txt,en,"Lord Jesus, receive my spirit.",0
70.txt,en,"Stone him!",0
71.txt,en,"Lord, do not hold this sin against them.",0
72.txt,en,"Stone him!",0
73.txt,en,"Man, what did he say?",0
74.txt,en,"Lord, do not hold this sin against them, if I heard that right.",0
75.txt,en,"This is blasphemy!",0
76.txt,en,"Saul, let’s go!",0
77.txt,en,"Don’t get involved.",0
78.txt,en,"We have a long way to go.",0
79.txt,en,"Go ahead and take my horse with you.",0
80.txt,en,"I",0
81.txt,en,"But Saul",0
82.txt,en,"I know the way!",0
83.txt,en,"Saul, it’s still a long way to go.",0
84.txt,en,"Go on then!",0
85.txt,en,"Do not hold this sin against them.",0
86.txt,en,"Lord, do not hold this sin against them.",0
87.txt,en,"What have I done?",0
88.txt,en,"I have condemned a young man and they stoned him.",0
89.txt,en,"Why?",0
90.txt,en,"I have killed",0
91.txt,en,"I’m a killer",0
92.txt,en,"No, I don’t want that",0
93.txt,en,"That’s not me.",0
94.txt,en,"Saul, Saul!",0
95.txt,en,"Saul, Saul!",0
96.txt,en,"Who’s there?",0
97.txt,en,"I can’t see",0
98.txt,en,"Saul!",0
99.txt,en,"Saul! Why are you persecuting me?",0
100.txt,en,"Persecuting me …",0
101.txt,en,"Persecuting me",0
102.txt,en,"Who are you?",0
103.txt,en,"I am Jesus.",0
104.txt,en,"The one, you don’t acknowledge.",0
105.txt,en,"Convert and follow me.",0
106.txt,en,"Follow me!",0
107.txt,en,"Follow me!",0
108.txt,en,"How?",0
109.txt,en,"What should I do?",0
110.txt,en,"I don’t know you.",0
111.txt,en,"Stand up and go to the city.",0
112.txt,en,"Call yourself Paul from now on.",0
113.txt,en,"Search for people who know me.",0
114.txt,en,"Follow me!",0
115.txt,en,"Follow me!",0
116.txt,en,"Man, what happened to you?",0
117.txt,en,"Who’s there?",0
118.txt,en,"I’m blind and can’t see.",0
119.txt,en,"Leave me alone!",0
120.txt,en,"Don’t fear me!",0
121.txt,en,"Speak, what has happened?",0
122.txt,en,"Nobody is going to believe me!",0
123.txt,en,"They won’t believe what just happened to me.",0
124.txt,en,"I’m a murderer.",0
125.txt,en,"Lord, do not hold this sin against them.",0
126.txt,en,"That’s what the young man called out towards heaven",0
127.txt,en,"And I sentenced him to death.",0
128.txt,en,"I said. Stone him!",0
129.txt,en,"I heard a voice just now, saying. I’m Jesus. Convert and follow me.",0
130.txt,en,"I don’t know him.",0
131.txt,en,"Who is this Jesus?",0
132.txt,en,"I’m a murderer",0
133.txt,en,"A murderer",0
134.txt,en,"He loves you.",0
135.txt,en,"He sent me here to help you.",0
136.txt,en,"What’s your name?",0
137.txt,en,"My name is Sau Paul.",0
138.txt,en,"Paul, come with me.",0
139.txt,en,"Ananias!",0
140.txt,en,"Peace be with you.",0
141.txt,en,"Don’t be scared!",0
142.txt,en,"I have brought a new friend.",0
143.txt,en,"Are you insane bringing a stranger here?",0
144.txt,en,"You know we’re being persecuted and this meeting is secret.",0
145.txt,en,"Who is he, Ananias?",0
146.txt,en,"Don’t be afraid.",0
147.txt,en,"He truly is a friend.",0
148.txt,en,"Paul.",0
149.txt,en,"I’m Paul.",0
150.txt,en,"Yes, and?",0
151.txt,en,"He told me that Jesus revealed himself and talked to him.",0
152.txt,en,"Jesus, our Lord?",0
153.txt,en,"I don’t believe that.",0
154.txt,en,"But I do.",0
155.txt,en,"Our Lord sent me to him.",0
156.txt,en,"I helped Paul.",0
157.txt,en,"Peace be with you!",0
158.txt,en,"Ananias helped me a lot.",0
159.txt,en,"I was blind and Jesus spoke to me, told me to change, to convert, and to follow him.",0
160.txt,en,"Follow me!",0
161.txt,en,"Follow me!",0
162.txt,en,"Follow me!",0
163.txt,en,"I don’t know him.",0
164.txt,en,"I don’t know how to follow him.",0
165.txt,en,"I asked myself the same thing back then.",0
166.txt,en,"But don’t worry.",0
167.txt,en,"He will lead you.",0
168.txt,en,"He taught. Love others as much as you love yourself.",0
169.txt,en,"Everything you want to be done to you, do upon others.",0
170.txt,en,"They crucified him",0
171.txt,en,"He rose from the grave and overcame death.",0
172.txt,en,"He was human.",0
173.txt,en,"The Heavenly Lord has sent him to Jerusalem.",0
174.txt,en,"Slowly but surely the pieces fall into place.",0
175.txt,en,"His teachings are his lectures",0
176.txt,en,"his deeds",0
177.txt,en,"his symbols",0
178.txt,en,"his miracles.",0
179.txt,en,"I don’t understand.",0
180.txt,en,"What deeds?",0
181.txt,en,"Which symbols?",0
182.txt,en,"What miracles?",0
183.txt,en,"Sorry.",0
184.txt,en,"Please, have a seat.",0
185.txt,en,"Let me tell you about the wedding in Cana.",0
186.txt,en,"Hey banquet!",0
187.txt,en,"Let's dance, banquet, come!",0
188.txt,en,"Jesus, come!",0
189.txt,en,"Come, it’s so nice here!",0
190.txt,en,"Let’s dance!",0
191.txt,en,"Magdalene, take him with you! Judas too!",0
192.txt,en,"Jesus, come!",0
193.txt,en,"Come!",0
194.txt,en,"Can he do it though?",0
195.txt,en,"Every child can do it, Peter.",0
196.txt,en,"Jesus, come!",0
197.txt,en,"What we are doing here is not right, John!",0
198.txt,en,"Andrew, have faith in him and be patient.",0
199.txt,en,"Andrew, if you don’t believe in my son, why do you follow him?",0
200.txt,en,"Our people were enslaved.",0
201.txt,en,"The roman rulers murdered our leaders.",0
202.txt,en,"And what does he do?",0
203.txt,en,"He feasts and passes time, dances and rejoices.",0
204.txt,en,"Dance and rejoice!",0
205.txt,en,"He is human.",0
206.txt,en,"For he was born a human like you and me.",0
207.txt,en,"Yes, I noticed.",0
208.txt,en,"But that’s what scares me most.",0
209.txt,en,"We are simple fishermen.",0
210.txt,en,"With nets we sail across the sea.",0
211.txt,en,"Our brothers and friends struggle alone with the heavy nets",0
212.txt,en,"and we should be with them",0
213.txt,en,"No, Andrew.",0
214.txt,en,"We are searching for answers and we found him.",0
215.txt,en,"You should follow him.",0
216.txt,en,"Constantly.",0
217.txt,en,"Should we?",0
218.txt,en,"Yes, because he chose you.",0
219.txt,en,"It’s really nice here.",0
220.txt,en,"All the joy and community.",0
221.txt,en,"But now I’m thirsty.",0
222.txt,en,"Wait, my son.",0
223.txt,en,"I’ll get you a jug of wine.",0
224.txt,en,"What’s happened, Andrew?",0
225.txt,en,"You don’t dance",0
226.txt,en,"I don’t feel like it.",0
227.txt,en,"When the people of Israel are saved and justice wins over injustice, then I’ll rejoice and dance endlessly.",0
228.txt,en,"For that dance we’ll wait a long time.",0
229.txt,en,"Or we won’t live to see it.",0
230.txt,en,"John the Baptist told us, you were the one we have awaited.",0
231.txt,en,"Our Messiah and Saviour of Israel.",0
232.txt,en,"And what do you do?",0
233.txt,en,"You feast, drink, and dance.",0
234.txt,en,"Andrew.",0
235.txt,en,"Calm down!",0
236.txt,en,"Jesus, are you really the long-awaited Saviour?",0
237.txt,en,"You are!",0
238.txt,en,"You are!",0
239.txt,en,"You are",0
240.txt,en,"The wedding guests have no more wine!",0
241.txt,en,"Andrew, forgive me if I have disappointed or hurt you, I am sorry.",0
242.txt,en,"I just",0
243.txt,en,"Jesus!",0
244.txt,en,"Yes, mother?",0
245.txt,en,"They have no more wine.",0
246.txt,en,"I heard that.",0
247.txt,en,"What have I to do with it?",0
248.txt,en,"Maybe you could?",0
249.txt,en,"Woman, why do you involve me?",0
250.txt,en,"My hour has not yet come.",0
251.txt,en,"It has come.",0
252.txt,en,"It’s time to show Andrew, John and everyone.",0
253.txt,en,"We have no wine!",0
254.txt,en,"Jesus will help you!",0
255.txt,en,"Do whatever he tells you.",0
256.txt,en,"Fill the jars with water.",0
257.txt,en,"Now draw some out and take it to the Master of the Banquet.",0
258.txt,en,"Andrew, drink!",0
259.txt,en,"Andrew, John, It’s him.",0
260.txt,en,"Don’t doubt him, follow him.",0
261.txt,en,"Let's dance, banquet, come!",0
262.txt,en,"What is this?",0
263.txt,en,"Where is the groom?",0
264.txt,en,"Where is the groom?",0
265.txt,en,"Everyone brings out the choice wine first and then the cheaper wine after the guests have had too much to drink; but you have saved the best till now.",0
266.txt,en,"I didn’t.",0
267.txt,en,"Why should I do that?",0
268.txt,en,"Try it and tell me what you taste.",0
269.txt,en,"That’s impossible.",0
270.txt,en,"I don’t know this wine.",0
271.txt,en,"It’s great nonetheless.",0
272.txt,en,"Who brought it?",0
273.txt,en,"There are six huge jars.",0
274.txt,en,"Where did you get the amount of wine?",0
275.txt,en,"On command of Jesus of Nazareth, we filled the jars with water.",0
276.txt,en,"To the brim, we filled them, as he told us, with water from the well.",0
277.txt,en,"Which well has water that tastes like this good wine?",0
278.txt,en,"Who wouldn’t wish for a well that draws wine as well.",0
279.txt,en,"We brought the water from that well.",0
280.txt,en,"I am sure, because I drank some on the way.",0
281.txt,en,"Where is this Jesus of Nazareth?",0
282.txt,en,"I want to thank him at least.",0
283.txt,en,"Among the guests, I think.",0
284.txt,en,"But I can’t see him.",0
285.txt,en,"Has anyone seen Jesus of Nazareth?",0
286.txt,en,"He went to Capernaum with his friends.",0
287.txt,en,"I know that from his mother.",0
288.txt,en,"Let's dance, Cheers, come!",0
289.txt,en,"Paul, believe me, people are still talking about this wedding today.",0
290.txt,en,"It was the first time he showed his divinity.",0
291.txt,en,"Apparently, he has performed miracles everywhere.",0
292.txt,en,"And he always spoke about the kingdom of God.",0
293.txt,en,"I remember him saying to a widowed mother who had lost her only son. Don’t cry.",0
294.txt,en,"He had empathy for her.",0
295.txt,en,"He touched the boy on the bier and said. Young man, get up!",0
296.txt,en,"And so he did.",0
297.txt,en,"Once he took six loaves and",0
298.txt,en,"Five.",0
299.txt,en,"five loaves and the three fish",0
300.txt,en,"Two.",0
301.txt,en,"two fish and looking up to heaven, he gave thanks and broke them.",0
302.txt,en,"Then he gave them to the disciples to distribute to the people, they all ate and were satisfied, and the disciples picked up fifteen basketfuls",0
303.txt,en,"Twelve.",0
304.txt,en,"Twelve basketfuls of broken pieces that were left over.",0
305.txt,en,"There were",0
306.txt,en,"Five thousand men.",0
307.txt,en,"I know, five thousand men.",0
308.txt,en,"I recall the time he spoke on the mountain by the lake.",0
309.txt,en,"I was very young, but I still remember a lot",0
310.txt,en,"Blessed are the poor in spirit, for theirs is the kingdom of heaven.",0
311.txt,en,"Blessed are those who mourn, for they will be comforted.",0
312.txt,en,"Blessed are the meek, for they will inherit the earth.",0
313.txt,en,"Blessed are those who hunger and thirst for righteousness, for they will be filled.",0
314.txt,en,"Blessed are the merciful, for they will be shown mercy.",0
315.txt,en,"Blessed are the pure in heart, for they will see God.",0
316.txt,en,"Blessed are the peacemakers, for they will be called children of God.",0
317.txt,en,"Blessed are those who are persecuted because of righteousness, for theirs is the kingdom of heaven.",0
318.txt,en,"Blessed are you when people insult you, persecute you, and falsely say all kinds of evil against you because of me.",0
319.txt,en,"Follow me!",0
320.txt,en,"Rejoice, because great is your reward in heaven.",0
321.txt,en,"For I tell you that unless your righteousness surpasses that of the Pharisees and the teachers of the law, you will certainly not enter the kingdom of heaven.",0
322.txt,en,"What do you want from us?",0
323.txt,en,"Go on and preach. The kingdom of heaven has come near, heal the sick, raise the dead, cleanse the lepers, cast out demons.",0
324.txt,en,"Freely you have received; freely give.",0
325.txt,en,"Do not take any gold or silver or copper in your money belts.",0
326.txt,en,"No bag for the journey or an extra shirt or sandals or a staff, for the worker is worthy of his support.",0
327.txt,en,"I am sending you out like sheep among wolves.",0
328.txt,en,"Therefore, be as shrewd as serpents and as innocent as doves.",0
329.txt,en,"I memorized all those beatitudes well.",0
330.txt,en,"To implement them isn’t that easy.",0
331.txt,en,"I followed him.",0
332.txt,en,"Meanwhile it’s been a few millennia.",0
333.txt,en,"You mean decades.",0
334.txt,en,"Lucky you.",0
335.txt,en,"You basically accompanied him.",0
336.txt,en,"Well.",0
337.txt,en,"I wasn’t with him all the time.",0
338.txt,en,"When he chased the tradesmen out of the temple, I was in the city with my friends, braiding ropes.",0
339.txt,en,"The ropemaker was glad whenever we helped him",0
340.txt,en,"But I still have a lot of interesting memories of Jesus.",0
341.txt,en,"For example",0
342.txt,en,"Wherever he stopped, there were always a lot of people.",0
343.txt,en,"In all Judea he preached and admonished to convert.",0
344.txt,en,"More and more people recognized him as the sent Messiah.",0
345.txt,en,"Was he always alone?",0
346.txt,en,"No, he chose simple fishermen to accompany him.",0
347.txt,en,"James, John, Andrew, and Peter, and later more.",0
348.txt,en,"To Peter he said. Don’t be afraid; from now on you will fish for people.",0
349.txt,en,"At once, they left their nets and followed him.",0
350.txt,en,"So he had a lot of disciples and was very popular.",0
351.txt,en,"They even laid palms to Jesus and welcomed him to Jerusalem as the Saviour of Israel.",0
352.txt,en,"That really intimidated the Great Council.",0
353.txt,en,"children!",0
354.txt,en,"Children, don’t knock him down.",0
355.txt,en,"Thomas!",0
356.txt,en,"Let the little children come to me, and do not hinder them, for the kingdom of God belongs to such as these.",0
357.txt,en,"Kingdom of God",0
358.txt,en,"Truly, I tell you, anyone who will not receive the kingdom of God like a little child will never enter it.",0
359.txt,en,"Is it lawful for a man to divorce his wife?",0
360.txt,en,"What did Moses command you?",0
361.txt,en,"Moses permitted a man to write a certificate of divorce and send her away.",0
362.txt,en,"It was because your hearts were hard that Moses wrote you this law.",0
363.txt,en,"But at the beginning of creation, God made them male and female.",0
364.txt,en,"For this reason, a man will leave his father and mother and be united to his wife, and the two will become one flesh, so they are no longer two, but one flesh.",0
365.txt,en,"Therefore what God has joined together, let no one separate.",0
366.txt,en,"Let no one separate",0
367.txt,en,"Let no one separate",0
368.txt,en,"Listen and understand.",0
369.txt,en,"What goes into someone’s mouth does not defile them, but what comes out of their mouth that is what defiles them.",0
370.txt,en,"Do you know that the Pharisees were offended when they heard this?",0
371.txt,en,"Every plant that my heavenly Father has not planted will be pulled up by the roots.",0
372.txt,en,"Leave them.",0
373.txt,en,"They are blind guides.",0
374.txt,en,"If the blind lead the blind, both will fall into a pit.",0
375.txt,en,"Hosanna!",0
376.txt,en,"Hosanna!",0
377.txt,en,"Blessed is he who comes in the name of the Lord, the King of Israel!",0
378.txt,en,"Hosanna!",0
379.txt,en,"Hosanna!",0
380.txt,en,"Blessed is he who comes in the name of the Lord.",0
381.txt,en,"Hosanna to the Son of David!",0
382.txt,en,"Hosanna to the Son of David!",0
383.txt,en,"Hosanna to the Son of David!",0
384.txt,en,"Hosanna",0
385.txt,en,"High Priest Caiaphas comes!",0
386.txt,en,"Glory and blessings to the High Priest!",0
387.txt,en,"What is happening?",0
388.txt,en,"They praise and extol Jesus of Nazareth.",0
389.txt,en,"But he incites against the Chief Priests in public!",0
390.txt,en,"They say he’s a king!",0
391.txt,en,"He enthrals followers by preaching about the kingdom of God.",0
392.txt,en,"nan",0
393.txt,en,"He is a prophet!",0
394.txt,en,"I don’t believe that!",0
395.txt,en,"He’s probably a false prophet who incites against the Chief Counsel!",0
396.txt,en,"nan",0
397.txt,en,"He is the awaited Messiah.",0
398.txt,en,"Jesus of Nazareth!",0
399.txt,en,"He is teaching our laws and regulations in a peculiar way.",0
400.txt,en,"As if he knew all the scriptures inside out.",0
401.txt,en,"His speeches are dangerous, people of Jerusalem!",0
402.txt,en,"If we let him go on like this, everyone will believe in him, and then the Romans will come and take away both our temple and our nation.",0
403.txt,en,"You know nothing at all, nor do you understand that it is to your advantage that one man should die for the people rather than the whole nation perish.",0
404.txt,en,"Praise you, Pilate, representative of the Roman Emperor!",0
405.txt,en,"Caiaphas, is something special happening in the city or why are so many people here?",0
406.txt,en,"On Passover there are always many pilgrims in Jerusalem.",0
407.txt,en,"Caiaphas, Caiaphas",0
408.txt,en,"You know what I mean!",0
409.txt,en,"I just want to have a word with your High Priest!",0
410.txt,en,"I haven’t called anyone here.",0
411.txt,en,"They paid homage to an insignificant itinerant preacher …",0
412.txt,en,"they shouted Hosanna!",0
413.txt,en,"They shouted Hosanna?",0
414.txt,en,"Caiaphas, you are exaggerating.",0
415.txt,en,"The Roman Empire keeps you safe from the bandits in the north, the nomadic tribes in the east, the sea giants in the west and the man eaters in the south.",0
